"","Open","High","Low","Close","Volume","Adjusted"
"2015-02-19",50.645008,51.385571,50.366299,51.194458,1209200,51.194458
"2015-02-20",51.234272,51.751873,50.860008,51.696129,1025100,51.696129
"2015-02-23",51.43335,51.520943,50.167225,50.222965,1475000,50.222965
"2015-02-24",50.191113,50.740562,50.15926,50.684822,1083000,50.684822
"2015-02-25",50.716675,51.377609,50.422043,51.067047,1103700,51.067047
"2015-02-26",51.114826,51.409462,50.222965,50.541489,1020600,50.541489
"2015-02-27",50.54945,51.035198,50.350376,50.70871,872300,50.70871
"2015-03-02",50.764454,50.8839,50.127407,50.700748,1073400,50.700748
"2015-03-03",50.430004,50.541489,49.625736,49.705368,1120800,49.705368
"2015-03-04",49.490364,49.729256,48.924988,49.370918,1023000,49.370918
"2015-03-05",49.434624,49.569996,49.1161,49.386845,1060500,49.386845
"2015-03-06",49.283325,49.601849,48.399426,48.702023,1032900,48.702023
"2015-03-09",48.694061,49.132027,48.431278,49.012581,885400,49.012581
"2015-03-10",48.391464,48.82943,47.507565,47.595158,1666900,47.595158
"2015-03-11",47.396084,47.698677,46.982002,47.308487,1100200,47.308487
"2015-03-12",47.507565,48.415352,47.268673,48.295906,1129900,48.295906
"2015-03-13",48.009235,48.415352,47.754421,47.993313,1123900,47.993313
"2015-03-16",48.359612,49.155918,48.025162,49.076286,1098700,49.076286
"2015-03-17",48.765728,49.307213,48.709984,49.100174,1156200,49.100174
"2015-03-18",48.861282,50.095558,48.200352,49.649624,1158300,49.649624
"2015-03-19",49.641663,50.326485,49.641663,50.151299,1197900,50.151299
"2015-03-20",50.461857,50.963528,50.191113,50.796307,2015700,50.796307
"2015-03-23",50.796307,51.186493,50.453896,50.931679,983200,50.931679
"2015-03-24",50.78038,51.043159,50.645008,50.804268,1208900,50.804268
"2015-03-25",50.804268,50.804268,50.047779,50.047779,1515500,50.047779
"2015-03-26",50.015926,50.629082,49.808887,50.469822,1262700,50.469822
"2015-03-27",50.15926,50.804268,50.039814,50.652969,1033900,50.652969
"2015-03-30",50.597229,51.234272,50.326485,50.979454,1087400,50.979454
"2015-03-31",50.756489,51.242237,50.629082,50.860008,1302600,50.860008
"2015-04-01",50.78038,50.828156,49.784996,50.047779,1466800,50.047779
"2015-04-02",49.968147,50.127407,49.418697,49.514256,1087800,49.514256
"2015-04-06",48.956841,50.430004,48.638317,50.294632,1719600,50.294632
"2015-04-07",50.39019,51.282051,49.792961,50.374264,1899700,50.374264
"2015-04-08",50.469822,51.393536,50.286671,51.258163,1067200,51.258163
"2015-04-09",50.278706,51.520943,50.215004,51.48909,2369000,51.48909
"2015-04-10",48.694061,50.979454,48.45517,50.804268,8691200,50.804268
"2015-04-13",50.668896,50.963528,50.254818,50.54945,2312800,50.54945
"2015-04-14",50.613155,51.250198,50.382225,50.971493,1449400,50.971493
"2015-04-15",51.449276,52.508362,51.361683,52.157986,2995300,52.157986
"2015-04-16",52.253544,52.341137,51.72002,52.070393,1000000,52.070393
"2015-04-17",51.600574,51.751873,50.844082,50.979454,2013700,50.979454
"2015-04-20",51.258163,51.751873,50.652969,50.836121,1714300,50.836121
"2015-04-21",51.122791,51.54483,50.732601,51.138718,1890700,51.138718
"2015-04-22",51.17057,52.237617,51.17057,51.576683,2438600,51.576683
"2015-04-23",52.094284,54.403568,51.505016,53.623188,4532600,53.623188
"2015-04-24",52.086319,53.575409,51.584648,53.344482,1993500,53.344482
"2015-04-27",53.352444,53.663002,53.15337,53.31263,1354300,53.31263
"2015-04-28",53.193184,53.901894,53.065773,53.75856,1288100,53.75856
"2015-04-29",53.551521,55.128204,53.42411,54.562828,2637500,54.562828
"2015-04-30",54.507088,54.507088,53.137444,53.479855,2264900,53.479855
"2015-05-01",53.989491,54.069118,53.177258,53.304665,1541900,53.304665
"2015-05-04",53.42411,53.607262,53.137444,53.193184,1219600,53.193184
"2015-05-05",53.177258,53.503742,52.285397,52.771141,1713100,52.771141
"2015-05-06",53.073738,53.320591,52.197803,52.42873,1973800,52.42873
"2015-05-07",52.468548,52.580029,52.118172,52.516323,1454400,52.516323
"2015-05-08",52.81892,53.31263,52.795033,53.025959,1099900,53.025959
"2015-05-11",53.073738,53.296703,52.747253,52.87466,1165100,52.87466
"2015-05-12",52.572067,52.938366,52.11021,52.651695,1023200,52.651695
"2015-05-13",52.707436,53.256889,52.26947,52.564102,1480900,52.564102
"2015-05-14",53.010033,53.272816,52.76318,53.15337,1529500,53.15337
"2015-05-15",53.280777,53.344482,52.126133,52.245579,2315700,52.245579
"2015-05-18",51.799648,52.627808,51.465202,52.492435,1558000,52.492435
"2015-05-19",52.707436,52.954292,52.157986,52.404842,1234300,52.404842
"2015-05-20",52.516323,52.87466,52.341137,52.540215,1244000,52.540215
"2015-05-21",52.452621,52.850773,52.03854,52.707436,1624600,52.707436
"2015-05-22",52.556141,52.795033,52.11021,52.245579,1105400,52.245579
"2015-05-26",52.181877,52.404842,51.43335,52.078358,2335700,52.078358
"2015-05-27",52.126133,52.739288,51.958912,52.476509,1285100,52.476509
"2015-05-28",52.317249,52.396877,51.791687,52.142059,951400,52.142059
"2015-05-29",52.014652,52.277431,51.632427,51.767796,2736500,51.767796
"2015-06-01",52.142059,52.404842,51.656315,52.37299,2606700,52.37299
"2015-06-02",52.054466,53.615227,52.022614,53.360409,3683600,53.360409
"2015-06-03",53.479855,53.694855,52.683548,52.771141,1984000,52.771141
"2015-06-04",52.468548,53.081699,52.452621,52.587994,1462400,52.587994
"2015-06-05",52.524288,52.938366,52.181877,52.787067,1335200,52.787067
"2015-06-08",52.747253,52.994106,52.380951,52.548176,807000,52.548176
"2015-06-09",51.895206,52.014652,51.130753,51.321865,3443400,51.321865
"2015-06-10",51.54483,52.603916,51.377609,52.532249,2252400,52.532249
"2015-06-11",56.864151,56.903965,55.152096,56.051918,7279900,56.051918
"2015-06-12",56.856186,58.026756,56.625259,57.262302,4570500,57.262302
"2015-06-15",56.864151,56.880077,55.725433,55.757286,3756700,55.757286
"2015-06-16",55.5821,56.107662,55.438763,56.012104,2684200,56.012104
"2015-06-17",55.988216,56.075809,55.462654,55.820992,1979900,55.820992
"2015-06-18",55.805065,56.426182,55.757286,56.330627,2030700,56.330627
"2015-06-19",56.370441,56.609333,56.035992,56.147476,2812700,56.147476
"2015-06-22",56.473961,57.087116,56.258957,56.57748,2896200,56.57748
"2015-06-23",56.943779,57.963051,56.57748,57.875458,3114400,57.875458
"2015-06-24",57.875458,58.225834,56.999523,57.079151,2114400,57.079151
"2015-06-25",57.190636,57.333969,56.91193,57.023411,994800,57.023411
"2015-06-26",57.079151,57.23045,56.266922,56.505814,2065200,56.505814
"2015-06-29",55.948399,56.250996,55.534321,55.574135,981300,55.574135
"2015-06-30",56.067844,56.123585,55.502468,55.868771,1181600,55.868771
"2015-07-01",56.386368,56.52174,55.128204,55.24765,1484500,55.24765
"2015-07-02",55.24765,55.717472,55.03265,55.398949,1295400,55.398949
"2015-07-06",54.865425,55.080425,54.483196,54.769867,1068500,54.769867
"2015-07-07",54.706161,54.730053,53.384296,54.499123,1601100,54.499123
"2015-07-08",54.355789,54.841534,53.941711,54.069118,1616600,54.069118
"2015-07-09",54.594681,55.343208,54.594681,54.85746,1534100,54.85746
"2015-07-10",55.335243,55.367096,54.976906,55.072464,780400,55.072464
"2015-07-13",55.311356,56.020065,55.160057,55.836918,833800,55.836918
"2015-07-14",55.908585,56.585445,55.852844,56.450073,1108400,56.450073
"2015-07-15",56.601368,56.601368,55.518394,55.621914,909300,55.621914
"2015-07-16",56.004139,56.115623,55.669693,56.043957,643800,56.043957
"2015-07-17",56.067844,56.091736,55.319317,55.510433,775500,55.510433
"2015-07-20",55.454689,55.661728,55.136169,55.223763,808700,55.223763
"2015-07-21",55.231724,55.757286,55.168022,55.446728,620700,55.446728
"2015-07-22",55.207836,55.550247,55.112278,55.207836,963700,55.207836
"2015-07-23",55.343208,56.02803,55.183945,55.470615,677100,55.470615
"2015-07-24",55.74136,55.74136,54.825607,55.168022,1119500,55.168022
"2015-07-27",54.817646,55.120243,54.379677,54.634495,1587400,54.634495
"2015-07-28",54.738014,55.502468,54.300049,55.446728,1594500,55.446728
"2015-07-29",58.130276,61.076603,57.986942,59.937889,6310700,59.937889
"2015-07-30",59.722885,60.359928,59.3964,60.328079,2520800,60.328079
"2015-07-31",60.367893,60.455486,59.993629,60.208633,1553400,60.208633
"2015-08-03",59.882149,60.614746,59.667145,60.415672,1831900,60.415672
"2015-08-04",60.192707,60.606785,59.73085,60.566971,3095500,60.566971
"2015-08-05",61.084568,61.880875,60.702343,61.283646,2370500,61.283646
"2015-08-06",61.514572,61.586239,60.256409,60.296227,2180100,60.296227
"2015-08-07",60.04937,60.431599,59.507885,59.929924,1251800,59.929924
"2015-08-10",60.447525,60.694378,59.953815,60.622711,1265500,60.622711
"2015-08-11",60.288261,60.399746,59.332695,59.882149,1597300,59.882149
"2015-08-12",59.635292,61.124382,59.053989,60.853638,4253600,60.853638
"2015-08-13",61.076603,61.395126,60.328079,61.156235,2900600,61.156235
"2015-08-14",61.251793,62.143654,60.981049,61.753464,1505700,61.753464
"2015-08-17",61.546425,61.92865,61.180122,61.904762,914600,61.904762
"2015-08-18",61.944576,62.302914,61.777351,62.183468,1162000,62.183468
"2015-08-19",61.87291,62.446251,61.347347,61.809204,802000,61.809204
"2015-08-20",61.124382,61.490685,60.399746,60.407707,1130000,60.407707
"2015-08-21",59.993629,60.471413,58.846951,58.854912,1851300,58.854912
"2015-08-24",55.844879,56.529701,52.87466,53.36837,4541300,53.36837
"2015-08-25",55.152096,55.207836,52.675587,52.715401,2728700,52.715401
"2015-08-26",54.188564,54.523014,52.715401,54.475235,2507600,54.475235
"2015-08-27",55.048576,55.988216,54.260231,55.414875,2227500,55.414875
"2015-08-28",54.953018,55.19191,54.379677,54.6982,2045000,54.6982
"2015-08-31",54.634495,54.793758,53.933746,54.236343,2167900,54.236343
"2015-09-01",52.858734,53.31263,51.847427,52.078358,2926500,52.078358
"2015-09-02",53.017998,53.670967,52.086319,53.663002,3494500,53.663002
"2015-09-03",53.933746,55.024685,53.734673,54.045231,2254700,54.045231
"2015-09-04",53.280777,54.339863,53.15337,54.061157,1708000,54.061157
"2015-09-08",55.128204,55.645805,54.244305,55.613953,2209500,55.613953
"2015-09-09",56.147476,56.346554,54.769867,54.889313,3213200,54.889313
"2015-09-10",54.706161,56.274883,54.706161,55.661728,1637600,55.661728
"2015-09-11",55.518394,56.274883,55.199871,56.107662,2405200,56.107662
"2015-09-14",56.481922,56.856186,55.876732,56.298775,2016600,56.298775
"2015-09-15",56.458035,57.660454,56.123585,57.533047,2733300,57.533047
"2015-09-16",57.437489,58.178055,57.318043,58.106388,2106700,58.106388
"2015-09-17",58.06657,59.038063,57.915272,58.201942,2445100,58.201942
"2015-09-18",57.437489,58.934544,57.397675,57.572861,5234100,57.572861
"2015-09-21",57.787865,58.321388,57.381748,58.058609,1107000,58.058609
"2015-09-22",57.485268,58.162128,56.688965,57.453415,1268700,57.453415
"2015-09-23",58.528427,59.460106,56.991558,57.652493,2537700,57.652493
"2015-09-24",57.142857,58.305462,57.063225,58.106388,1642700,58.106388
"2015-09-25",58.504539,59.046028,56.903965,57.270267,2697200,57.270267
"2015-09-28",57.142857,57.469341,55.144131,55.152096,1911100,55.152096
"2015-09-29",54.785793,54.976906,53.726707,53.846153,2183700,53.846153
"2015-09-30",54.30801,55.263577,53.86208,55.168022,1883700,55.168022
"2015-10-01",55.255615,55.916546,54.825607,55.820992,2163800,55.820992
"2015-10-02",55.080425,56.999523,54.546902,56.991558,1837300,56.991558
"2015-10-05",57.437489,58.265648,57.333969,57.891384,1723500,57.891384
"2015-10-06",57.604713,57.732124,56.681,57.047302,2741600,57.047302
"2015-10-07",57.142857,57.684345,56.52174,57.67638,1885400,57.67638
"2015-10-08",57.533047,59.603439,57.150822,59.356586,1731700,59.356586
"2015-10-09",58.002865,60.606785,58.002865,60.535118,2158200,60.535118
"2015-10-12",60.519192,60.742157,60.033443,60.296227,2160300,60.296227
"2015-10-13",60.136963,60.4953,59.245102,59.388439,3196000,59.388439
"2015-10-14",59.181396,59.643257,58.337315,58.576206,1742500,58.576206
"2015-10-15",58.878803,59.762703,58.608059,59.603439,2811800,59.603439
"2015-10-16",59.683071,60.208633,59.3964,60.097149,1963800,60.097149
"2015-10-19",59.874184,60.582897,59.436214,60.415672,1724200,60.415672
"2015-10-20",60.136963,60.726231,59.173435,60.455486,1414500,60.455486
"2015-10-21",60.200668,60.431599,57.182671,57.270267,3124300,57.270267
"2015-10-22",62.326805,64.373306,60.88549,64.166267,6066600,64.166267
"2015-10-23",64.19812,64.636086,63.139034,64.612198,2040900,64.612198
"2015-10-26",64.739609,66.379997,64.237938,65.440353,2052700,65.440353
"2015-10-27",65.169617,65.838509,64.524605,65.480171,1710000,65.480171
"2015-10-28",65.002388,67.025002,65.002388,67.025002,1112000,67.025002
"2015-10-29",66.46759,66.515366,64.96257,65.066093,1425900,65.066093
"2015-10-30",65.002388,65.878326,65.002388,65.376656,1819200,65.376656
"2015-11-02",65.583694,66.196846,64.747574,65.894249,1580500,65.894249
"2015-11-03",65.695175,66.09333,64.970535,65.097946,1518600,65.097946
"2015-11-04",64.986465,66.045547,63.664597,65.870361,1683700,65.870361
"2015-11-05",66.164993,66.180923,64.938683,65.392578,1747100,65.392578
"2015-11-06",65.304985,66.212776,64.994423,65.31295,2443100,65.31295
"2015-11-09",65.129799,65.225357,63.465519,64.030899,2773300,64.030899
"2015-11-10",64.094604,64.604233,63.712376,64.572388,2088100,64.572388
"2015-11-11",64.572388,65.145721,64.341454,64.413124,1184700,64.413124
"2015-11-12",64.620163,65.408508,63.831821,63.903488,2498000,63.903488
"2015-11-13",63.696449,63.768116,61.498646,62.040134,3337000,62.040134
"2015-11-16",62.079948,63.25848,62.079948,63.242554,2707100,63.242554
"2015-11-17",63.473484,64.078674,62.048096,62.446251,2325800,62.446251
"2015-11-18",60.503265,60.503265,56.012104,56.171364,10248300,56.171364
"2015-11-19",56.163403,58.727505,56.163403,57.827679,5029200,57.827679
"2015-11-20",58.273609,60.025482,57.859531,59.762703,3522500,59.762703
"2015-11-23",59.691032,60.590858,59.539734,60.38382,2242100,60.38382
"2015-11-24",60.089188,61.32346,59.372513,61.21994,3268200,61.21994
"2015-11-25",61.602165,62.255135,60.471413,60.805862,1360200,60.805862
"2015-11-27",60.726231,61.426979,60.559006,61.196049,560200,61.196049
"2015-11-30",60.93327,61.474758,60.702343,61.052715,2102000,61.052715
"2015-12-01",61.82513,62.111801,60.869564,61.976429,1784400,61.976429
"2015-12-02",62.135689,62.629398,61.004936,61.466793,1915200,61.466793
"2015-12-03",61.482719,61.801243,59.65918,60.041409,1912300,60.041409
"2015-12-04",60.033443,60.82975,59.635292,60.686417,2468900,60.686417
"2015-12-07",60.797897,61.188087,60.168816,60.996975,1872600,60.996975
"2015-12-08",60.718266,63.553112,60.328079,62.525879,3608500,62.525879
"2015-12-09",62.191433,62.509953,60.487339,60.957157,2564500,60.957157
"2015-12-10",60.813824,61.657906,60.718266,61.188087,1558800,61.188087
"2015-12-11",60.479374,61.188087,59.611404,59.786591,1624000,59.786591
"2015-12-14",60.025482,60.67049,58.95047,60.089188,1522700,60.089188
"2015-12-15",60.82975,62.677177,60.527153,62.390507,3039200,62.390507
"2015-12-16",62.740883,63.346073,61.888836,63.04348,3018800,63.04348
"2015-12-17",63.107182,63.369965,61.76939,61.841057,2655800,61.841057
"2015-12-18",61.618092,61.849022,59.189362,59.491959,4075300,59.491959
"2015-12-21",59.826405,60.057335,58.870838,59.324734,1337200,59.324734
"2015-12-22",59.722885,60.471413,59.412327,59.969742,951100,59.969742
"2015-12-23",60.344006,60.949196,58.265648,60.559006,715300,60.559006
"2015-12-24",60.59882,61.188087,60.511227,60.686417,468800,60.686417
"2015-12-28",60.686417,60.98901,59.953815,60.503265,827100,60.503265
"2015-12-29",60.837711,62.255135,60.805862,61.681797,963900,61.681797
"2015-12-30",61.474758,61.888836,60.272335,61.283646,567200,61.283646
"2015-12-31",61.092529,61.307533,59.977703,60.240482,720300,60.240482
"2016-01-04",59.245102,59.245102,57.501194,59.061951,1504700,59.061951
"2016-01-05",59.380474,60.511227,58.34528,58.568245,1281000,58.568245
"2016-01-06",57.763977,58.966396,57.732124,58.918617,1448600,58.918617
"2016-01-07",57.564899,58.321388,56.123585,56.481922,1671300,56.481922
"2016-01-08",56.832298,57.118969,55.35117,55.486542,1602200,55.486542
"2016-01-11",55.550247,55.956364,53.806339,54.841534,1696700,54.841534
"2016-01-12",55.390987,56.513775,55.24765,56.370441,2079600,56.370441
"2016-01-13",56.378403,56.617294,52.858734,53.567448,2415600,53.567448
"2016-01-14",54.053192,54.180603,52.500397,53.655041,2466700,53.655041
"2016-01-15",51.958912,53.225037,51.958912,52.795033,1886400,52.795033
"2016-01-19",52.126133,53.352444,51.887241,52.611881,2562500,52.611881
"2016-01-20",51.815575,53.838192,50.573341,52.954292,2861400,52.954292
"2016-01-21",53.304665,54.09301,51.911133,52.094284,2658600,52.094284
"2016-01-22",52.882626,53.782448,52.667622,53.70282,1867100,53.70282
"2016-01-25",53.336517,54.021339,52.26947,52.595955,1961600,52.595955
"2016-01-26",52.882626,54.467274,52.317249,54.300049,1536800,54.300049
"2016-01-27",53.36837,54.212456,52.134098,52.476509,3281700,52.476509
"2016-01-28",56.418221,57.724159,53.511707,54.554867,7982200,54.554867
"2016-01-29",55.175983,56.203217,54.690239,56.107662,2785100,56.107662
"2016-02-01",56.083771,56.800446,55.008759,56.458035,2095900,56.458035
"2016-02-02",55.327282,55.590061,52.006687,52.771141,2944100,52.771141
"2016-02-03",53.240963,54.467274,51.759834,54.220417,2344400,54.220417
"2016-02-04",54.292084,55.231724,53.384296,53.463928,2182000,53.463928
"2016-02-05",52.914478,53.177258,50.294632,50.923714,2795100,50.923714
"2016-02-08",50.44593,50.60519,48.980728,50.302597,2366900,50.302597
"2016-02-09",49.761108,51.497055,49.139992,49.633701,2106000,49.633701
"2016-02-10",50.175186,51.178532,49.562031,49.593884,2332100,49.593884
"2016-02-11",48.853321,50.15926,48.502945,49.673515,3037200,49.673515
"2016-02-12",50.151299,51.250198,49.729256,51.210384,1573400,51.210384
"2016-02-16",51.783722,52.48447,51.067047,52.293358,1395700,52.293358
"2016-02-17",52.619843,55.550247,52.452621,55.120243,3210100,55.120243
"2016-02-18",55.08839,55.494507,54.077084,54.58672,2478100,54.58672
"2016-02-19",54.323936,55.303391,54.116898,55.168022,1547100,55.168022
"2016-02-22",56.123585,56.18729,55.183945,55.653767,1060800,55.653767
"2016-02-23",55.183945,55.677654,54.164677,54.753941,1263700,54.753941
"2016-02-24",53.973564,55.613953,53.440037,55.406914,1551600,55.406914
"2016-02-25",55.279503,57.063225,55.008759,57.023411,1568400,57.023411
"2016-02-26",57.318043,57.318043,56.418221,56.96767,1460900,56.96767
"2016-02-29",56.784519,57.087116,56.171364,56.258957,2032800,56.258957
"2016-03-01",57.166748,59.818443,56.52174,59.786591,2632600,59.786591
"2016-03-02",59.332695,60.04937,58.233795,58.95047,2363400,58.95047
"2016-03-03",58.639912,58.998249,58.106388,58.886765,1398400,58.886765
"2016-03-04",58.416946,59.969742,58.114349,59.245102,1194900,59.245102
"2016-03-07",58.838985,60.017517,58.838985,59.94585,1761700,59.94585
"2016-03-08",59.253067,59.842331,58.870838,58.89473,1672500,58.89473
"2016-03-09",59.268993,60.121037,59.046028,59.770664,1057000,59.770664
"2016-03-10",60.200668,61.172161,59.085842,60.272335,1828500,60.272335
"2016-03-11",60.742157,61.3792,60.192707,60.893456,1840700,60.893456
"2016-03-14",60.82975,61.315495,59.722885,61.180122,907400,61.180122
"2016-03-15",60.702343,61.450867,60.248447,61.283646,1133400,61.283646
"2016-03-16",60.821789,61.71365,60.678452,61.371239,1041300,61.371239
"2016-03-17",61.387165,61.753464,60.407707,61.458832,1278000,61.458832
"2016-03-18",61.490685,61.554386,60.391781,61.371239,1383200,61.371239
"2016-03-21",61.554386,62.151615,61.32346,62.127728,1442000,62.127728
"2016-03-22",62.064022,62.302914,61.546425,62.071987,1701600,62.071987
"2016-03-23",61.793278,62.056061,60.702343,61.036789,941200,61.036789
"2016-03-24",60.925308,61.172161,60.152889,61.060677,1838500,61.060677
"2016-03-28",61.283646,61.315495,60.758083,60.996975,1394100,60.996975
"2016-03-29",60.686417,62.31884,60.415672,62.111801,786200,62.111801
"2016-03-30",62.605511,63.035515,61.888836,61.944576,840900,61.944576
"2016-03-31",61.777351,62.963848,61.522537,62.573658,1067000,62.573658
"2016-04-01",62.056061,63.401817,61.586239,63.338112,1088900,63.338112
"2016-04-04",63.616817,63.624783,62.557732,63.123108,811200,63.123108
"2016-04-05",63.011627,63.011627,61.841057,62.517918,1379400,62.517918
"2016-04-06",62.621437,63.266445,61.952541,63.226627,666700,63.226627
"2016-04-07",62.613472,62.613472,61.132347,61.522537,1133800,61.522537
"2016-04-08",62.231247,63.298294,62.071987,62.509953,1082500,62.509953
"2016-04-11",62.828476,63.863674,62.398472,62.54977,1845800,62.54977
"2016-04-12",62.509953,62.685143,61.594204,62.231247,1674100,62.231247
"2016-04-13",62.796623,63.704411,62.37458,63.465519,1659900,63.465519
"2016-04-14",63.792004,64.421089,63.282372,64.349419,1335200,64.349419
"2016-04-15",64.086639,64.381271,63.146999,64.14238,2342100,64.14238
"2016-04-18",63.847748,64.86702,63.306259,64.795349,1574800,64.795349
"2016-04-19",64.92276,64.938683,63.409779,63.815895,1379200,63.815895
"2016-04-20",64.038857,64.492752,62.963848,64.118492,2460300,64.118492
"2016-04-21",68.880394,71.667465,66.642776,66.913521,5703900,66.913521
"2016-04-22",66.658707,66.849815,65.320908,66.013695,4042800,66.013695
"2016-04-25",65.647392,66.220734,65.464249,65.926102,1916500,65.926102
"2016-04-26",66.141106,66.348145,65.456284,66.244621,1086000,66.244621
"2016-04-27",66.372032,67.009079,65.488136,66.810005,1501500,66.810005
"2016-04-28",66.324257,66.810005,65.066093,65.336838,1548100,65.336838
"2016-04-29",64.683868,65.29702,64.007004,65.169617,1730200,65.169617
"2016-05-02",65.185539,65.902214,64.747574,65.830544,1102600,65.830544
"2016-05-03",65.129799,65.273132,63.927376,64.25386,1074500,64.25386
"2016-05-04",63.871635,64.444977,63.377926,63.863674,923300,63.863674
"2016-05-05",64.086639,64.429047,63.545151,63.911449,1850700,63.911449
"2016-05-06",63.688484,64.707756,63.553112,64.691833,1036600,64.691833
"2016-05-09",64.389236,65.29702,63.879601,64.827202,831600,64.827202
"2016-05-10",65.074059,66.523331,64.779427,66.459625,1450800,66.459625
"2016-05-11",66.133141,66.817963,65.790733,65.806656,891400,65.806656
"2016-05-12",66.284439,66.658707,65.233315,66.037582,1087600,66.037582
"2016-05-13",65.870361,66.443703,65.384613,65.488136,687300,65.488136
"2016-05-16",65.655357,66.579071,65.400543,66.085365,1348500,66.085365
"2016-05-17",66.061478,66.172958,65.201462,65.535912,998400,65.535912
"2016-05-18",65.512024,66.133141,65.089981,65.886284,938800,65.886284
"2016-05-19",65.663322,65.870361,64.612198,65.488136,1016300,65.488136
"2016-05-20",65.846474,66.39592,65.551842,66.260551,1081200,66.260551
"2016-05-23",66.332222,67.685936,66.252586,66.634811,1674000,66.634811
"2016-05-24",67.1763,68.482239,66.921486,68.394646,1382700,68.394646
"2016-05-25",68.410576,68.482239,66.085365,66.204811,3029000,66.204811
"2016-05-26",66.706482,68.060204,66.587036,67.574455,1676200,67.574455
"2016-05-27",67.455009,68.107979,67.271858,68.084091,987000,68.084091
"2016-05-31",68.259277,68.322983,67.255936,67.622231,1341500,67.622231
"2016-06-01",67.455009,68.514091,67.319633,68.330948,1050500,68.330948
"2016-06-02",67.948715,68.920212,67.112595,68.872429,1835400,68.872429
"2016-06-03",68.641502,68.705208,67.52668,67.916862,873500,67.916862
"2016-06-06",68.139832,68.657433,67.88501,68.569839,1292900,68.569839
"2016-06-07",68.60965,69.517441,68.227425,69.509476,1862900,69.509476
"2016-06-08",69.589104,70.433189,68.864471,70.218185,1551600,70.218185
"2016-06-09",69.772255,70.194298,69.485588,69.820038,1079800,69.820038
"2016-06-10",69.023727,69.270584,68.402611,68.498169,909600,68.498169
"2016-06-13",68.107979,69.302437,67.733719,68.107979,1388100,68.107979
"2016-06-14",68.012421,68.243347,67.606308,67.95668,1057400,67.95668
"2016-06-15",68.107979,68.362793,67.208153,67.279823,1332600,67.279823
"2016-06-16",66.881668,67.271858,66.340179,67.224083,1255900,67.224083
"2016-06-17",66.961296,67.144447,66.427773,66.738335,1504200,66.738335
"2016-06-20",67.654083,68.21946,67.486862,67.797417,1220900,67.797417
"2016-06-21",68.115944,68.322983,67.590378,67.877052,1084900,67.877052
"2016-06-22",68.004456,68.378723,67.677971,67.773529,773900,67.773529
"2016-06-23",68.123901,68.880394,67.861122,68.760948,1401000,68.760948
"2016-06-24",65.559799,66.491478,64.094604,64.14238,2358700,64.14238
"2016-06-27",63.377926,63.465519,60.718266,61.331421,2599400,61.331421
"2016-06-28",62.127728,63.393852,61.992355,63.107182,2818100,63.107182
"2016-06-29",63.298294,64.237938,63.20274,64.206085,1965200,64.206085
"2016-06-30",64.317566,64.47683,63.131073,63.776077,1852400,63.776077
"2016-07-01",63.59293,64.21405,63.218666,63.991081,1503800,63.991081
